system:index,total_evaporation_sum
20080502,-0.004029159522780493
20080503,-0.0015391359129966785
20080504,-0.004422734462493611
20080505,-0.004870023210772326
20080506,-0.004540341594070675
20080507,-0.0040095201158211816
20080508,-0.003263290523510062
20080509,-0.0030777897245516635
20080510,-0.0032932385045957063
20080511,-0.002858004866950012
20080512,-0.0018991129463405405
20080513,-0.0018918862904030121
20080514,-0.004845777759106612
20080515,-0.005100243617644641
20080516,-0.005184476518443339
20080517,-0.004787778404076453
20080518,-0.004506420747267676
20080519,-0.00447886047970611
20080520,-0.004560376947621776
20080521,-0.004644293350093526
20080522,-0.003204211810568736
20080523,-0.004078225213929298
20080524,-0.004152959938049371
20080525,-0.004407031397927823
20080526,-0.004597555712613912
20080527,-0.0044793875819704445
20080528,-0.004357786559296707
20080529,-0.004157599576702965
20080530,-0.004318064128728413
20080531,-0.004558194395241372
20080601,-0.004489064755072545
20080602,-0.004864759659905383
20080603,-0.0048978454086742226
20080604,-0.004175730081419809
20080605,-0.00331081976596783
20080606,-0.0037211846387959257
20080607,-0.0022133913433722394
20080608,-0.0038606798151377634
20080609,-0.004603306645839444
20080610,-0.00405655458891709
20080611,-0.0038361163299535732
20080612,-0.003373668488211749
20080613,-0.0032909600955674306
20080614,-0.004370029762918721
20080615,-0.0049899787823657225
20080616,-0.004250548310844555
20080617,-0.004232680425217402
20080618,-0.0041704302956697015
20080619,-0.003230764462076043
20080620,-0.002135930234188948
20080621,-0.0036729675298099486
20080622,-0.004540764229546953
20080623,-0.004412600042059578
20080624,-0.00458479752095813
20080625,-0.0039616048426253285
20080626,-0.0024704755002252048
20080627,-0.0039017385103442357
20080628,-0.004145905420116207
20080629,-0.0027067049863814777
20080630,-0.004581937966608058
20080701,-0.0045456058458279
20080702,-0.003971527459662918
20080703,-0.0018638601685760264
20080704,-0.0031463524595777208
20080705,-0.0034105132419865974
20080706,-0.0040172421647121865
20080707,-0.003729358967868256
20080708,-0.004963550664198875
20080709,-0.004331787847706463
20080710,-0.004630996571154474
20080711,-0.004361984979390834
20080712,-0.004157275634623307
20080713,-0.004438973591191803
20080714,-0.004384973098214106
20080715,-0.004055202149028448
20080716,-0.004286779098326684
20080717,-0.003903018186251106
20080718,-0.003857360896222943
20080719,-0.0031929528816521707
20080720,-0.00302184239789071
20080721,-0.0029771613963658714
20080722,-0.00384459538472717
20080723,-0.0038694826954309503
20080724,-0.004258920324986623
20080725,-0.004520663038959467
20080726,-0.004685525946014603
20080727,-0.004731699021373289
20080728,-0.004596185310481397
20080729,-0.004435740821890766
20080730,-0.0029992468374024457
20080731,-0.0026232820594565467
20080801,-0.0033347694623989134
20080802,-0.004885271308416165
20080803,-0.005133464819279715
20080804,-0.00459987226951307
20080805,-0.004903229122674301
20080806,-0.004884690055820383
20080807,-0.004803296322980948
20080808,-0.004882493564673491
20080809,-0.004494491972981682
20080810,-0.003627857325921626
20080811,-0.004240025639825184
20080812,-0.00356560796918324
20080813,-0.0028026620697490217
20080814,-0.003309878555185362
20080815,-0.003867156753440096
20080816,-0.002870729781375655
20080817,-0.004804023049079127
20080818,-0.004607564420101333
20080819,-0.004361381498808764
20080820,-0.004367749334054941
20080821,-0.004781684261606833
20080822,-0.004454435413461065
20080823,-0.004633093032878338
20080824,-0.004182510657760813
20080825,-0.004235079290141418
20080826,-0.004407171394372571
20080827,-0.004964619717783849
20080828,-0.004732289975154615
20080829,-0.0037811629747730867
20080830,-0.004057591732868459
20080831,-0.004238438719925754
20080901,-0.004469052694651753
20080902,-0.004025678881013618
20080903,-0.00433165811197287
20080904,-0.0035255792051302973
20080905,-0.003592293650518863
20080906,-0.0037080843410294355
20080907,-0.003900928307873768
20080908,-0.004273377157575239
20080909,-0.0029400342670796026
20080910,-0.0033190772868481517
20080911,-0.004477986292061462
20080912,-0.002125338394249042
20080913,-0.004560839822757208
20080914,-0.004396751608667799
20080915,-0.004082716692829099
20080916,-0.0031097099581792165
20080917,-0.0028124427272147394
20080918,-0.0042823190191300445
20080919,-0.004250957910295695
20080920,-0.00299467462965411
20080921,-0.004601453334688161
20080922,-0.004641915771307763
20080923,-0.0043663102679442215
20080924,-0.0038907922556983576
20080925,-0.0041102069897322145
20080926,-0.004508941768309166
20080927,-0.005150617672764662
20080928,-0.004723627907981167
20080929,-0.004281301647504198
20080930,-0.003567509603892848
20081001,-0.004727044856224941
20081002,-0.00444449021812659
20081003,-0.004361964918013789
20081004,-0.004130954085882774
20081005,-0.002847047830005047
20081006,-0.004070764193730815
20081007,-0.004359352992405832
20081008,-0.00464843318037279
20081009,-0.003522815348840287
20081010,-0.004403976771300358
20081011,-0.004513839700556843
20081012,-0.004198213386992937
20081013,-0.0021473344332983936
20081014,-0.004283093550255459
20081015,-0.00487245696065351
20081016,-0.0037561809031417723
20081017,-0.004031544480296843
20081018,-0.0038381812022042776
20081019,-0.0039287493608334756
20081020,-0.0036491165630016227
20081021,-0.003544184375404294
20081022,-0.0032341637832770656
20081023,-0.0036179352922631083
20081024,-0.0032921343183630225
20081025,-0.0028820429579134517
20081026,-0.002828614440710969
20081027,-0.0028536652101199167
20081028,-0.0033445960741612948
20081029,-0.0018256173598680927
20081030,-0.0023567529983202734
20081031,-0.0035669081809164825
20081101,-0.0038059513449417493
20081102,-0.0035468354649913
20081103,-0.0037292688771804125
20081104,-0.003958468365538587
20081105,-0.0034697833055333535
20081106,-0.0030052405943734786
20081107,-0.004021349693293298
20081108,-0.0016010294314818263
20081109,-0.00422525890178039
20081110,-0.003841394304400637
20081111,-0.0034996607021169617
20081112,-0.00377475442387807
20081113,-0.003459229883303988
20081114,-0.0017543850848470214
20081115,-0.0032133210704549634
20081116,-0.0044350145291463215
20081117,-0.003961374445286416
20081118,-0.004430325488720618
20081119,-0.0031608714489024434
20081120,-0.0030478745783568866
20081121,-0.0036901068733754014
20081122,-0.003160279154142513
20081123,-0.0031832512057810747
20081124,-0.0024108153743899324
20081125,-0.002667181455835914
20081126,-0.003896672720638799
20081127,-0.004260356101803927
20081128,-0.003718672387227986
20081129,-0.004086945650206773
20081130,-0.003617347966839337
20081201,-0.0034149378992277693
20081202,-0.0027761832519420135
20081203,-0.0029929499344586497
20081204,-0.0033853395303626932
20081205,-0.0032038189638774915
20081206,-0.0030435396757233523
20081207,-0.0032575941869610625
20081208,-0.003329448594600804
20081209,-0.0035275028815970294
20081210,-0.0034095166214579854
20081211,-0.003739429196348396
20081212,-0.0037795293267053184
20081213,-0.00395743708960698
20081214,-0.004005680779719939
20081215,-0.0035489890458449158
20081216,-0.003863448226541337
20081217,-0.003119348437997577
20081218,-0.003286109240292863
20081219,-0.0024846073595637557
20081220,-0.0037376026471443147
20081221,-0.003490088559126777
20081222,-0.002405388592045571
20081223,-0.0038621045339255157
20081224,-0.00274988055686597
20081225,-0.0037625865951118947
20081226,-0.0022667609168156716
20081227,-0.003298619021379971
20081228,-0.002155702757143079
20081229,-0.0031623837520362067
20081230,-0.002461879057528473
20081231,-0.0018612086831069088
20090101,-0.0029671175649084143
20090102,-0.0025942548376789655
20090103,-6.444318164258959E-4
20090104,-0.0027388258386277474
20090105,-0.0034609295874450012
20090106,-0.0035080613762160455
20090107,-0.0032703386105089154
20090108,-0.003302083534236016
20090109,-0.00382146971853458
20090110,-0.003981065349009943
20090111,-0.0019304717892214276
20090112,-0.001397276060342935
20090113,-0.002317779069727746
20090114,-0.0010253023701822129
20090115,-0.0012015379630409362
20090116,-0.0011189875438394937
20090117,-0.0014151762119292862
20090118,-0.0019478215778263822
20090119,-0.002633042550432427
20090120,-0.0037089948800729904
20090121,-0.002918335674881425
20090122,-0.004204289002061602
20090123,-0.004040866280849466
20090124,-0.0025997659917569604
20090125,-0.0036240038397767405
20090126,-0.0034893970026706866
20090127,-0.0038373081003859567
20090128,-0.004113411912501472
20090129,-0.004821703087497357
20090130,-0.0037054560317202868
20090131,-0.0036713901569094152
20090201,-0.003695314843768837
20090202,-0.0020682707442273188
20090203,-0.0020517522783750413
20090204,-0.0036559455513868852
20090205,-0.003910957104173311
20090206,-0.0022030221402206444
20090207,-8.82444421856559E-4
20090208,-0.003887337941223943
20090209,-0.004008112701659518
20090210,-0.0029441284443697128
20090211,-0.0023476016605472948
20090212,-0.00204410858129964
20090213,-9.667965337904861E-4
20090214,-0.0034658165526363907
20090215,-0.0034959642909598715
20090216,-0.004205420193063823
20090217,-0.004957196982388741
20090218,-0.004507981938661171
20090219,-0.004040976702858042
20090220,-0.0046964219983060915
20090221,-0.003863758948949539
20090222,-0.0040827776545675236
20090223,-0.004368370005711047
20090224,-0.003479961637319314
20090225,-0.0021568896258925396
20090226,-0.003808202314520825
20090227,-0.004399417601851144
20090228,-0.003113725148974931
20090301,-0.004249571284418359
20090302,-0.004394745914750138
20090303,-0.004218941977576477
20090304,-0.004195652075943814
20090305,-0.004770997882287658
20090306,-0.00450340885341066
20090307,-0.004284111756364046
20090308,-0.004333142257374464
20090309,-0.0045105372038423425
20090310,-0.004942154092147066
20090311,-0.004119931947037425
20090312,-0.0028734139927736805
20090313,-0.0032910036082098837
20090314,-0.004231707045409387
20090315,-0.004453153181358236
20090316,-0.004587052511297544
20090317,-0.004330760998889812
20090318,-0.0046259570366285864
20090319,-0.0044130114878780805
20090320,-0.003935789467113117
20090321,-0.004318769806265836
20090322,-0.004657140066449759
20090323,-0.00469102329817236
20090324,-0.005079010543828134
20090325,-0.004692297736314229
20090326,-0.0052609867034076425
20090327,-0.004917844829028045
20090328,-0.005115776985779498
20090329,-0.004035130337963481
20090330,-0.003126833602547017
20090331,-0.004829467899139572
20090401,-0.004802708353425558
20090402,-0.005251269310161806
20090403,-0.0040337225254718015
20090404,-0.004009263189602909
20090405,-0.004244463416515717
20090406,-0.004254366598810118
20090407,-0.004525876310736541
20090408,-0.004622292056089494
20090409,-0.004049594487515081
20090410,-0.004562475037316839
20090411,-0.004746973573193159
20090412,-0.004418260011626429
20090413,-0.003549641179823456
20090414,-0.003304626468088396
20090415,-0.0032175495463603377
20090416,-0.003957490248863942
20090417,-0.00383686120008866
20090418,-0.001353169100643807
20090419,-0.003838758145262493
20090420,-0.0021689156193145246
20090421,-0.003873178342833317
20090422,-0.0035511381832418285
20090423,-0.004697681336211582
20090424,-0.00486921022403836
20090425,-0.004043669130781449
20090426,-0.004481372698862081
20090427,-0.004472866804998996
20090428,-0.004541613111021127
20090429,-0.0034672804373694103
20090430,-0.0038831835234083584
20090501,-0.003806694439379951
20090502,-0.0042256186634262345
20090503,-0.004255979607401242
20090504,-0.004353682083958857
20090505,-0.005156989351800103
20090506,-0.0047310998878296725
20090507,-0.004987493373347607
20090508,-0.0046442992943347555
20090509,-0.003813600710082315
20090510,-0.003980674375042698
20090511,-0.004414657323046472
20090512,-0.003480984470407737
20090513,-0.004317581943113
20090514,-0.004750134403932077
20090515,-0.00388541157111802
20090516,-0.0041909846795800025
20090517,-0.0031624577713064163
20090518,-0.003031416580802405
20090519,-0.002765162281770293
20090520,-0.004035829058034734
20090521,-0.004126765920797055
20090522,-0.004268875912974224
20090523,-0.004576011687781405
20090524,-0.004592670096366419
20090525,-0.004431372552937288
20090526,-0.0042198231814499455
20090527,-0.0041871339602862195
20090528,-0.003863771454608304
20090529,-0.0043642665324524245
20090530,-0.004228097066565104
20090531,-0.004244810512050187
20090601,-0.0039648949905245244
20090602,-0.0047524715540158795
20090603,-0.004966970971827273
20090604,-0.004619793118632592
20090605,-0.0054799735422622385
20090606,-0.00533064257356624
20090607,-0.004162955684877427
20090608,-0.003962965446179846
20090609,-0.003915627889861255
20090610,-0.003216468186569769
20090611,-0.0019711073728564555
20090612,-0.0022588274224639485
20090613,-0.0038261205397645435
20090614,-0.0035846976360323114
20090615,-0.003656161054426911
20090616,-0.004492124534786761
20090617,-0.004579801226246456
20090618,-0.0042680915568542935
20090619,-0.004534886640044621
20090620,-0.004658779946035403
20090621,-0.004731216543418729
20090622,-0.0045579292692864894
20090623,-0.002838574580826336
20090624,-0.0038551530976576186
20090625,-0.004210721645654212
20090626,-0.0038685200764447215
20090627,-0.0036411270889596444
20090628,-0.0043873506122296905
20090629,-0.0044464201633807356
20090630,-0.004119715549758922
20090701,-0.0033402265844628604
20090702,-0.004334151661016044
20090703,-0.004416027923186223
20090704,-0.004191435890123064
20090705,-0.004412490221663258
20090706,-0.003929732256556229
20090707,-0.00419485917965757
20090708,-0.0038240770702600603
20090709,-0.004209722807261716
20090710,-0.003987534356715228
20090711,-0.004245692600710342
20090712,-0.00396793070747048
20090713,-0.0032639495521333012
20090714,-0.0014542748847697852
20090715,-0.00373390512608521
20090716,-0.0043223412505961
20090717,-0.004387722642720324
20090718,-0.002886233586088719
20090719,-0.00337799199766521
20090720,-0.003052773260196749
20090721,-0.003030920401838365
20090722,-0.004129826220325785
20090723,-0.00474299450955906
20090724,-0.004343596114849548
20090725,-0.0035452705921431875
20090726,-0.0031475938686098865
20090727,-0.003436366090596079
20090728,-0.0043314508717210405
20090729,-0.0031193975083792617
20090730,-0.003935767271000838
20090731,-0.003907992263282957
20090801,-0.004129407238891427
20090802,-0.005029843061259409
20090803,-0.004996100738932749
20090804,-0.005025516197102326
20090805,-0.00539572375748578
20090806,-0.00548502537634846
20090807,-0.005471953862862691
20090808,-0.004915767484001251
20090809,-0.005031752964112596
20090810,-0.004508644976034172
20090811,-0.004053221094311634
20090812,-0.004508923190818468
20090813,-0.004579281889337969
20090814,-0.004378589998876572
20090815,-0.004481299339232001
20090816,-0.0019641402068105787
20090817,-0.004656558522975637
20090818,-0.004604695495282144
20090819,-0.004951592599993341
20090820,-0.004242388766235761
20090821,-0.004729040245268009
20090822,-0.0046718046881923225
20090823,-0.003887598341766787
20090824,-0.004299557907099108
20090825,-0.004147573366204337
20090826,-0.004443020110285953
20090827,-0.003941862086407408
20090828,-0.004348784923233909
20090829,-0.003431398188440606
20090830,-0.003967724931807095
20090831,-0.004824262611732274
20090901,-0.004427927773955581
20090902,-0.004166057018569254
20090903,-0.0036442800287665974
20090904,-0.004877259969995018
20090905,-0.004565538748706722
20090906,-0.005149076658875176
20090907,-0.0050217274738926995
20090908,-0.005121747169447499
20090909,-0.002945133305057748
20090910,-0.0034555517911140214
20090911,-0.0030064744866170933
20090912,-0.004207881665908787
20090913,-0.004788722216289639
20090914,-0.004679375917419508
20090915,-0.005082983353026573
20090916,-0.004215598440619518
20090917,-0.0041625351633781445
20090918,-0.0045571924657910835
20090919,-0.004232904817382367
20090920,-0.003876551838372649
20090921,-0.0035455560398861548
20090922,-0.0030314162884999157
20090923,-0.004609907732208465
20090924,-0.0043777362911200665
20090925,-0.0026363863443966107
20090926,-0.002293561988909295
20090927,-0.004092871879829081
20090928,-0.0046231279114393505
20090929,-0.004108290918857782
20090930,-0.0039962445358323875
20091001,-0.0032136298144207543
20091002,-0.004005429017993426
20091003,-0.004768215733884182
20091004,-0.004807258679353034
20091005,-0.004401622495583914
20091006,-0.004941071138494556
20091007,-0.004550323303914436
20091008,-0.003997258202478198
20091009,-0.004487598998356281
20091010,-0.0047072759379948636
20091011,-0.004384781315153705
20091012,-0.004219352218224067
20091013,-0.001701361444653817
20091014,-0.0035928046240274528
20091015,-0.004364732389842082
20091016,-0.0041113016801703215
20091017,-0.004028594683933706
20091018,-0.004287143140380376
20091019,-0.004675498881483933
20091020,-0.00418865492737415
20091021,-0.004160021392473072
20091022,-0.004300756469962052
20091023,-0.003556316429980505
20091024,-0.003517023325646519
20091025,-0.004429092477114835
20091026,-0.003988121799776564
20091027,-0.004256925659863377
20091028,-0.003988347922086443
20091029,-0.004726900142965272
20091030,-0.003924216462544699
20091031,-0.00465277467474324
20091101,-0.0046413241988057085
20091102,-0.004663683908572036
20091103,-0.004207260995664369
20091104,-0.003387002342586096
20091105,-0.004042647621864339
20091106,-0.003927693713812213
20091107,-0.004122515303975348
20091108,-0.0032341289273820936
20091109,-0.00400949280223391
20091110,-0.003934059300666477
20091111,-0.004055161114276722
20091112,-0.0041500703819432085
20091113,-0.0037592706554046697
20091114,-0.0033400324513369302
20091115,-0.00402077661992439
20091116,-0.003245302762575728
20091117,-0.003246703773111247
20091118,-0.0038663965424509863
20091119,-0.0032074276299768906
20091120,-0.0021765728387973774
20091121,-0.0010453833045325229
20091122,-0.0014367896722492254
20091123,-0.0012587654640044967
20091124,-0.0010070508355162777
20091125,-0.0013225825986850368
20091126,-0.0032771543046669527
20091127,-0.003975880714507358
20091128,-0.004048177508044593
20091129,-0.003597069539890473
20091130,-0.004120267510204806
20091201,-0.004314921876865507
20091202,-0.0037141531443119534
20091203,-0.00373562265123862
20091204,-0.004013878501729031
20091205,-0.004279152880482062
20091206,-0.00385840499899677
20091207,-0.0038290347843468325
20091208,-0.003460465396595669
20091209,-0.003288967928606718
20091210,-0.0038322088452969728
20091211,-0.0037059088089594263
20091212,-0.003414749643702495
20091213,-0.002540884917110869
20091214,-0.003678229455370101
20091215,-0.003480639356050002
20091216,-0.004095709493113237
20091217,-0.0038026456229901394
20091218,-0.003674473741731854
20091219,-0.003351131654018392
20091220,-0.0031104636784227615
20091221,-0.002917321377923641
20091222,-0.002884838284230054
20091223,-0.003495439396203191
20091224,-0.0026325149205595677
20091225,-0.003795666710654073
20091226,-0.003921115396429364
20091227,-0.0034150841164564123
20091228,-0.003963288113590511
20091229,-0.003890310687020119
20091230,-0.003733114689016793
20091231,-0.003518758999214313
20100101,-0.0036180564923478584
20100102,-0.0038373377556844344
20100103,-0.004009018172366176
20100104,-0.0042042055877141256
20100105,-0.004105924328737992
20100106,-0.004087697404254537
20100107,-0.004123601710896276
20100108,-0.00270556603937136
20100109,-0.0020563240802294134
20100110,-0.0026337940126476326
20100111,-0.001901491719240792
20100112,-0.0011851265161659733
20100113,-0.003653239043620804
20100114,-0.004078604336586195
20100115,-0.0023573378578315403
20100116,-0.001330316626194446
20100117,-0.0027853978476611754
20100118,-0.003987225898109346
20100119,-0.0024310980538452447
20100120,-0.0034401712676522165
20100121,-0.003406866714496622
20100122,-0.003240509846011842
20100123,-0.0027824563002683193
20100124,-0.0034989880329579816
20100125,-0.003597310364011554
20100126,-0.0040960377373707255
20100127,-0.003443286827298092
20100128,-0.0037830716033281134
20100129,-0.004167503736532519
20100130,-0.0021603965273439183
20100131,-0.004330395359020697
20100201,-0.005039381483181259
20100202,-0.0032632513853651456
20100203,-0.004829105426970645
20100204,-0.003994723367883983
20100205,-0.004546043094647068
20100206,-0.004875443386841169
20100207,-0.004744754713303945
20100208,-0.004540186196047916
20100209,-0.004006072278158301
20100210,-0.0045267397002015505
20100211,-0.00393494975141902
20100212,-0.004132346428729109
20100213,-0.004964936746492723
20100214,-0.004258391339115448
20100215,-0.003627313540737314
20100216,-0.004643053466621816
20100217,-0.003775270851225013
20100218,-0.004490892676697311
20100219,-0.001909571095656614
20100220,-0.004058406221938959
20100221,-0.004336087046236116
20100222,-0.0038674421722812535
20100223,-0.0033316582182956857
20100224,-0.0029705599188141456
20100225,-0.0047915601489668695
20100226,-0.004800399165918185
20100227,-0.004223549066573911
20100228,-0.005113307247834072
20100301,-0.0048831049831802335
20100302,-0.004056905960775666
20100303,-0.004501652968203202
20100304,-0.004500285600286674
20100305,-0.005076353938676842
20100306,-0.00393281849200119
20100307,-0.004984494207738619
20100308,-0.00501363232383484
20100309,-0.004726166299337183
20100310,-0.004659849582034683
20100311,-0.004872312732883764
20100312,-0.004495805505252
20100313,-0.004467842775078388
20100314,-0.0042799038557800075
20100315,-0.004328866566854954
20100316,-0.0041978985609687275
20100317,-0.00381196432554744
20100318,-0.004019942865941064
20100319,-0.0035653443630565516
20100320,-0.0036544786716521515
20100321,-0.0032941881508230524
20100322,-0.004848556740918413
20100323,-0.005057474884776928
20100324,-0.0046204632710991405
20100325,-0.0043322739649418
20100326,-0.003983760465119608
20100327,-0.004671774203062326
20100328,-0.0030384402607859786
20100329,-0.0011870797263362801
20100330,-0.0033296816822723234
20100331,-0.003972976831821461
20100401,-0.004483883918224213
20100402,-0.004750993661071814
20100403,-0.00375830553106547
20100404,-0.005211007792553095
20100405,-0.004638012316214549
20100406,-0.00435909735665347
20100407,-0.0043722330537859936
20100408,-0.004802163363302708
20100409,-0.0033408264757244727
20100410,-0.004001145750771121
20100411,-0.005159914317171828
20100412,-0.0044512787521160165
20100413,-0.0036226551755370122
20100414,-0.005225224271022168
20100415,-0.003860591972545128
20100416,-0.00538008331156891
20100417,-0.004330445380823762
20100418,-0.0031990660610938097
20100419,-0.0045663574370233
20100420,-0.005351876320655586
20100421,-0.0048158285317989455
20100422,-0.005790161359195872
20100423,-0.005069417087511357
20100424,-0.0052678079963794
20100425,-0.00543257750675219
20100426,-0.003875150328921459
20100427,-0.0026056186289497175
20100428,-0.00382430528657465
20100429,-0.004960011606541818
20100430,-0.004649267669522329
20100501,-0.004751209557191726
20100502,-0.005381197176450351
20100503,-0.004434699777834077
20100504,-0.0031241761819292995
20100505,-0.004865451097996922
20100506,-0.003982377099399676
20100507,-0.003448501586747182
20100508,-0.004994629810141047
20100509,-0.00504013072802383
20100510,-0.0026004626604053515
20100511,-0.0042137577224574
20100512,-0.0051678370063685565
20100513,-0.005216474939662083
20100514,-0.004050384476784166
20100515,-0.0034131848600345745
20100516,-0.00483249011981581
20100517,-0.003188732429992109
20100518,-0.0031179539685920123
20100519,-0.004533139771123876
20100520,-0.00524420137721497
20100521,-0.00527317782883442
20100522,-0.004985195727783448
20100523,-0.0036704195031807443
20100524,-0.004158096209464609
20100525,-0.004621151648386914
20100526,-0.003927013205249192
20100527,-0.0036100837192590543
20100528,-0.004449469478033081
20100529,-0.0032465889870209913
20100530,-0.005014477930454133
20100531,-0.004457197724102018
20100601,-0.004384676153364379
20100602,-0.00465345530484855
20100603,-0.0046957255356372615
20100604,-0.0046995398188422665
20100605,-0.005539357699972975
20100606,-0.004040734136890679
20100607,-0.004163231430923663
20100608,-0.004417539217352396
20100609,-0.00435563233838643
20100610,-0.004127406845993665
20100611,-0.004390168247129486
20100612,-0.004251926533110424
20100613,-0.005140076272983114
20100614,-0.0032920718823264104
20100615,-0.004467586065466707
20100616,-0.004118628440152155
20100617,-0.004042955929310911
20100618,-0.003256352080225608
20100619,-0.0031400088811709094
20100620,-0.00361568783015264
20100621,-0.002170540218697776
20100622,-0.0044809776206831235
20100623,-0.004750071470700988
20100624,-0.0050963179065112284
20100625,-0.002484830999798184
20100626,-0.0037187374905581667
20100627,-0.003974190553690442
20100628,-0.003981399626100264
20100629,-0.003587242653192984
20100630,-0.004639381103146953
20100701,-0.003949743960964246
20100702,-0.004692104630627138
20100703,-0.00415506417154852
20100704,-0.0045705012829612614
20100705,-0.003465173548278355
20100706,-0.0033580746919661363
20100707,-0.003381168178043685
20100708,-0.004417373951465742
20100709,-0.004238375088063491
20100710,-0.0035361027195258583
20100711,-0.003755360823153795
20100712,-0.004535081624500746
20100713,-0.003920935673663407
20100714,-0.003607272469075507
20100715,-0.004232247930073591
20100716,-0.0050959122529396425
20100717,-0.005088288902722707
20100718,-0.0035883974496175156
20100719,-0.0032658864623894605
20100720,-0.004633209577878277
20100721,-0.004276181554359121
20100722,-0.0033864543993917954
20100723,-0.003210992465746019
20100724,-0.002269004689531555
20100725,-0.0038349019406793456
20100726,-0.0035349142957937394
20100727,-0.0023445576541605852
20100728,-0.004069685543186626
20100729,-0.003837136452389103
20100730,-0.002633172553729306
20100731,-0.0037342937015784434
20100801,-0.003694186811958237
20100802,-0.004517883544741992
20100803,-0.0028697580804893023
20100804,-0.0037356328179233575
20100805,-0.002434722626867454
20100806,-0.002527321756873956
20100807,-0.0042785345325056425
20100808,-0.0036747405205719836
20100809,-0.002884492055215223
20100810,-0.004435585183158647
20100811,-0.0035256484680859877
20100812,-0.004490342060182031
20100813,-0.004827038487136162
20100814,-0.004523575739942449
20100815,-0.003167682581279161
20100816,-0.004321737312194518
20100817,-0.003113383546768961
20100818,-0.0037288298787700918
20100819,-0.004640375567798148
20100820,-0.0027445323334903313
20100821,-0.003808527732595824
20100822,-0.004199642109617765
20100823,-0.004470703967703823
20100824,-0.004368828425175785
20100825,-0.004762232604458846
20100826,-0.004850591191073466
20100827,-0.005088433677598076
20100828,-0.0024678310552010323
20100829,-0.004443619043429549
20100830,-0.005239831184523964
20100831,-0.004558173821684728
20100901,-0.003896101377998704
20100902,-0.003955548261314344
20100903,-0.004588720862084222
20100904,-0.004754689346857792
20100905,-0.004617151525732064
20100906,-0.0038771801446283696
20100907,-0.004419761638086539
20100908,-0.004358111922869227
20100909,-0.005118951684313129
20100910,-0.003960857104953578
20100911,-0.0037984572009427666
20100912,-0.00407175647974264
20100913,-0.0036861364628446476
20100914,-0.003970510668874251
20100915,-0.003834073138663429
20100916,-0.004592001906652868
20100917,-0.0047345016135557205
20100918,-0.003952570158296695
20100919,-0.004851129180923215
20100920,-0.0046603898452692635
20100921,-0.004172028713989713
20100922,-0.0049022992829827906
20100923,-0.005095519123762213
20100924,-0.00414765895171965
20100925,-0.0045907965128115956
20100926,-0.004711808378114395
20100927,-0.004419486717241995
20100928,-0.0044306806718649614
20100929,-0.003322846628638935
20100930,-0.0031562927830515565
20101001,-0.004136095576855928
20101002,-0.00403990266375771
20101003,-0.004113055815629402
20101004,-0.0046737744498928065
20101005,-0.004798607722028393
20101006,-0.004009579148436944
20101007,-0.0033955033092936803
20101008,-0.002632201212477367
20101009,-0.0033606675976773056
20101010,-0.002385878745154188
20101011,-0.0033105323368222022
20101012,-0.003166352202000416
20101013,-0.003405004638582883
20101014,-0.003698322281068163
20101015,-0.003704576613136113
20101016,-0.003602427376512437
20101017,-0.004136482605752716
20101018,-0.0044816321377625454
20101019,-0.004582646725534317
20101020,-0.004826211613154817
20101021,-0.004515291726064301
20101022,-0.004279369237381478
20101023,-0.004474357861544352
20101024,-0.004656605793803034
20101025,-0.003977304485534452
20101026,-0.003092840776860049
20101027,-0.003545284099268865
20101028,-0.003967801989743125
20101029,-0.0032336881646904897
20101030,-0.003229106439248092
20101031,-0.003339801014228927
20101101,-0.0024848110581446848
20101102,-0.003440759996070952
20101103,-0.004778746632714341
20101104,-0.0037860378315099454
20101105,-0.0035665113450051747
20101106,-0.0038063003387146716
20101107,-0.002671830387904907
20101108,-0.004335045658424398
20101109,-0.0025111604060300166
20101110,-0.003861830381297726
20101111,-0.0040060974556546305
20101112,-0.004195220713855636
20101113,-0.004597228888224108
20101114,-0.00420170233167709
20101115,-0.0025441000568920597
20101116,-0.0032864378400042408
20101117,-0.004058164710459121
20101118,-0.00372878197428014
20101119,-0.004072020120336779
20101120,-0.003588535320766279
20101121,-0.0031984403399921936
20101122,-0.003054796796365504
20101123,-0.004033169051019423
20101124,-0.004130202831238292
20101125,-0.0034571824445569347
20101126,-0.00372642414056409
20101127,-0.003345939370853444
20101128,-0.0038601422752282686
20101129,-0.003580434775024058
20101130,-0.0033939378076534516
20101201,-0.0038379032253627117
20101202,-0.0036936055706503815
20101203,-0.0032469074004721444
20101204,-0.004149337178049715
20101205,-0.0037244970011102913
20101206,-0.00234681454205638
20101207,-0.002599282372209351
20101208,-0.002512748668560754
20101209,-0.0020421538728147134
20101210,-0.00298908582683083
20101211,-0.0031886022614637556
20101212,-0.00347482705522469
20101213,-0.0038409510428801075
20101214,-0.003584206029468823
20101215,-0.0034787656629043217
20101216,-0.0035842373724451967
20101217,-0.0038985839309966398
20101218,-0.003970668100012421
20101219,-0.0032706345568816277
20101220,-0.003022739309202489
20101221,-0.0030343347842752
20101222,-0.0038776931843272234
20101223,-0.0028418653972114667
20101224,-0.003841899818207442
20101225,-0.0031889420214394706
20101226,-0.0036097055403647173
20101227,-0.0033663648431004442
20101228,-0.0038585510332256614
20101229,-0.003073792322827357
20101230,-0.0023245795326265065
20101231,-0.0032174230820415676
20110101,-0.0028418040448997045
