system:index,Evap_tavg
A20060914_0000,3.417417524878624E-5
A20060914_0300,1.461479886173868E-4
A20060914_0600,1.4630152589406899E-5
A20060914_0900,2.0860834850492675E-5
A20060914_1200,6.934418337450053E-6
A20060914_1500,1.0753600984842966E-6
A20060914_1800,3.5498637225404727E-6
A20060914_2100,1.343521866318809E-7
A20060915_0000,1.036105490099483E-5
A20060915_0300,6.119148105867439E-5
A20060915_0600,4.948311989373329E-5
A20060915_0900,4.2895713555621154E-5
A20060915_1200,4.191421340654917E-6
A20060915_1500,2.076120094566176E-6
A20060915_1800,2.6709800567024482E-6
A20060915_2100,1.8318238919782523E-6
A20060916_0000,6.031015255383065E-6
A20060916_0300,1.2239362844818279E-5
A20060916_0600,1.8286995597809853E-5
A20060916_0900,4.280083057596321E-5
A20060916_1200,5.17942193092644E-6
A20060916_1500,1.7101585203167074E-6
A20060916_1800,3.1876152372457644E-7
A20060916_2100,-2.709132255524853E-7
A20060917_0000,2.8788765214527352E-5
A20060917_0300,1.340242878661558E-4
A20060917_0600,1.2290356832308342E-4
A20060917_0900,4.780463785713203E-5
A20060917_1200,7.328379616127117E-6
A20060917_1500,6.583796911995828E-6
A20060917_1800,3.990561574536611E-6
A20060917_2100,1.5788047622293877E-7
A20060918_0000,1.9638639967429626E-5
A20060918_0300,8.07562931044447E-5
A20060918_0600,7.753178052451924E-5
A20060918_0900,3.832898383366442E-5
A20060918_1200,4.659207800163655E-6
A20060918_1500,5.7565366958463245E-6
A20060918_1800,4.725778491857923E-6
A20060918_2100,3.182561998364845E-6
A20060919_0000,4.416276965543777E-5
A20060919_0300,1.6024811987596114E-4
A20060919_0600,1.1877419736811444E-4
A20060919_0900,3.733793754060589E-5
A20060919_1200,7.759621129083918E-6
A20060919_1500,3.1138050890865006E-6
A20060919_1800,1.4978906260141278E-6
A20060919_2100,-2.1853616061146145E-7
A20060920_0000,3.423747676077234E-5
A20060920_0300,1.4821497368455212E-4
A20060920_0600,6.450458711673941E-5
A20060920_0900,2.765034574869484E-5
A20060920_1200,4.385381440650853E-6
A20060920_1500,2.1243757376038577E-6
A20060920_1800,2.3860099594762366E-6
A20060920_2100,1.6974876715471997E-6
A20060921_0000,2.87817906331213E-5
A20060921_0300,1.376801369935906E-4
A20060921_0600,1.6445167628317714E-4
A20060921_0900,4.496075753084109E-5
A20060921_1200,6.215031552273652E-6
A20060921_1500,2.4139487185879224E-6
A20060921_1800,-1.2082273286571768E-7
A20060921_2100,1.6937658845840783E-7
A20060922_0000,2.383462881138452E-5
A20060922_0300,8.60487319710744E-5
A20060922_0600,4.165475062566382E-5
A20060922_0900,3.60580207201695E-5
A20060922_1200,2.8961411005145667E-6
A20060922_1500,5.065974402192498E-7
A20060922_1800,-9.463113458728778E-7
A20060922_2100,-8.921976835063274E-7
A20060923_0000,4.0697442592999556E-5
A20060923_0300,1.0239418187730401E-4
A20060923_0600,1.384639831438928E-4
A20060923_0900,7.166305674708104E-5
A20060923_1200,4.2541638675151334E-6
A20060923_1500,1.1799214777454023E-6
A20060923_1800,-1.1573579938807183E-6
A20060923_2100,-7.894445631020834E-7
A20060924_0000,7.991714764335787E-6
A20060924_0300,1.1014583971320984E-4
A20060924_0600,1.0227019717267422E-4
A20060924_0900,3.748944383517549E-5
A20060924_1200,4.029680010103293E-6
A20060924_1500,1.239860692566804E-6
A20060924_1800,2.3253456616406453E-6
A20060924_2100,5.946144095464975E-7
A20060925_0000,3.703178860157998E-5
A20060925_0300,1.4614120960101536E-4
A20060925_0600,9.946272274760725E-5
A20060925_0900,3.057685300685447E-5
A20060925_1200,3.2176171902043338E-6
A20060925_1500,3.2703493024985057E-6
A20060925_1800,4.903699079823305E-6
A20060925_2100,-2.621650946303112E-6
A20060926_0000,3.439415121375324E-5
A20060926_0300,4.651986357767791E-5
A20060926_0600,3.3489807696460845E-5
A20060926_0900,2.972337621338728E-5
A20060926_1200,4.609637533260951E-6
A20060926_1500,3.397903144876495E-6
A20060926_1800,8.709726792104185E-6
A20060926_2100,6.019966750144027E-6
A20060927_0000,2.861459037671481E-5
A20060927_0300,8.181060950403783E-5
A20060927_0600,6.962007365838159E-5
A20060927_0900,3.329679218795494E-5
A20060927_1200,2.953010972864242E-6
A20060927_1500,4.608933215798862E-6
A20060927_1800,6.321822951158297E-6
A20060927_2100,-7.101175868655844E-7
A20060928_0000,3.220802000548829E-5
A20060928_0300,1.3387412117906404E-4
A20060928_0600,7.950955108138043E-5
A20060928_0900,3.591344450934144E-5
A20060928_1200,3.477392976091368E-6
A20060928_1500,2.266429204789364E-6
A20060928_1800,-9.45182292608678E-8
A20060928_2100,4.692047635817712E-7
A20060929_0000,3.359559790274743E-5
A20060929_0300,1.5301174086390635E-4
A20060929_0600,1.628803916730672E-4
A20060929_0900,6.353582344481007E-5
A20060929_1200,2.4821728350194016E-7
A20060929_1500,2.221815490558128E-6
A20060929_1800,7.838205060522463E-7
A20060929_2100,-2.3868841811734954E-7
A20060930_0000,2.9604811117983956E-5
A20060930_0300,1.3995846287093424E-4
A20060930_0600,1.3421974540014518E-4
A20060930_0900,6.231465525780334E-5
A20060930_1200,2.415001685337541E-6
A20060930_1500,-2.0513806873934764E-7
A20060930_1800,-8.176723414148904E-7
A20060930_2100,-9.649141783285324E-7
A20061001_0000,1.8365823235925523E-5
A20061001_0300,1.2778062198651362E-4
A20061001_0600,1.466427859837534E-4
A20061001_0900,5.5174666857816875E-5
A20061001_1200,4.7781109041919205E-6
A20061001_1500,4.035695311256417E-6
A20061001_1800,3.591698390687039E-6
A20061001_2100,-9.053597711553474E-7
A20061002_0000,1.0711900074263629E-5
A20061002_0300,2.2271622345341247E-5
A20061002_0600,1.8975393712926055E-5
A20061002_0900,4.1211128083736585E-5
A20061002_1200,5.833291801177803E-6
A20061002_1500,4.954687818240839E-6
A20061002_1800,-2.2980089638781354E-6
A20061002_2100,-1.7709574455198501E-6
A20061003_0000,2.1358350261895115E-5
A20061003_0300,7.713649939097869E-5
A20061003_0600,6.130532447104836E-5
A20061003_0900,5.1227164171303284E-5
A20061003_1200,6.512513359158667E-6
A20061003_1500,2.05312869172613E-6
A20061003_1800,-1.8009552598042258E-6
A20061003_2100,-2.2304585457513516E-6
A20061004_0000,3.2677083604016836E-5
A20061004_0300,1.3667118013482542E-4
A20061004_0600,5.7229727570887805E-5
A20061004_0900,9.90286367432051E-6
A20061004_1200,2.2712264003341596E-6
A20061004_1500,2.1792726087359444E-6
A20061004_1800,5.618463010684897E-7
A20061004_2100,9.407464301021183E-7
A20061005_0000,1.8948524219393313E-5
A20061005_0300,4.301970729000945E-5
A20061005_0600,1.12969253479745E-5
A20061005_0900,2.8758688232351048E-5
A20061005_1200,4.608441135533167E-7
A20061005_1500,2.6534998846302206E-6
A20061005_1800,1.8859761401476242E-6
A20061005_2100,7.795371103839824E-7
A20061006_0000,2.118716748097129E-5
A20061006_0300,8.520446304120589E-5
A20061006_0600,5.1245680009273555E-5
A20061006_0900,3.2578430697426913E-5
A20061006_1200,3.0663062797096834E-6
A20061006_1500,3.67847909263712E-6
A20061006_1800,5.019965448603901E-7
A20061006_2100,2.1541074525585808E-7
A20061007_0000,1.6107044275488945E-5
A20061007_0300,5.7841045361506994E-5
A20061007_0600,5.499741967298169E-5
A20061007_0900,2.141172535016863E-5
A20061007_1200,7.030863292345017E-6
A20061007_1500,6.678186767075091E-6
A20061007_1800,6.732288756768647E-6
A20061007_2100,5.737817143089445E-6
A20061008_0000,2.0127616475318543E-5
A20061008_0300,7.401488140512577E-5
A20061008_0600,5.532040807830723E-5
A20061008_0900,1.8200122594199127E-5
A20061008_1200,4.656003967500419E-6
A20061008_1500,1.903681400928339E-6
A20061008_1800,2.413875441347373E-6
A20061008_2100,1.3877914277468273E-6
A20061009_0000,1.2737353697824859E-5
A20061009_0300,4.2917807485568125E-5
A20061009_0600,4.7960201023021534E-5
A20061009_0900,3.230301592218045E-5
A20061009_1200,2.2455088596345035E-6
A20061009_1500,1.5942500924543613E-6
A20061009_1800,1.4047804997684117E-6
A20061009_2100,4.377528494505984E-6
A20061010_0000,3.191527157855019E-5
A20061010_0300,1.5952962084618566E-4
A20061010_0600,1.131679437885337E-4
A20061010_0900,2.9010496141886437E-5
A20061010_1200,5.222845071621761E-6
A20061010_1500,6.292226637565511E-6
A20061010_1800,6.047526044171078E-6
A20061010_2100,5.769421266517289E-6
A20061011_0000,4.1423156336762105E-5
A20061011_0300,1.2975445790361698E-4
A20061011_0600,1.0684789116673999E-4
A20061011_0900,3.815425178236034E-5
A20061011_1200,4.306434171552861E-6
A20061011_1500,4.246836675480806E-6
A20061011_1800,4.762549785799778E-6
A20061011_2100,4.442539553665832E-6
A20061012_0000,2.3884376731865854E-5
A20061012_0300,7.213788889141245E-5
A20061012_0600,6.823051206132672E-5
A20061012_0900,2.906231040488012E-5
A20061012_1200,4.103973572356056E-6
A20061012_1500,5.438522409331874E-6
A20061012_1800,4.6160045269052665E-6
A20061012_2100,3.864500176645099E-6
A20061013_0000,3.4938674961625806E-5
A20061013_0300,1.1873030269012932E-4
A20061013_0600,1.1876174212370264E-4
A20061013_0900,4.6946501678134345E-5
A20061013_1200,6.391326870728052E-6
A20061013_1500,6.95139874175305E-6
A20061013_1800,5.388245736887788E-6
A20061013_2100,4.814286101913111E-6
A20061014_0000,3.415936264247468E-5
A20061014_0300,1.2510045924499222E-4
A20061014_0600,1.3810604886614592E-4
A20061014_0900,5.278715440453107E-5
A20061014_1200,6.693428371152392E-6
A20061014_1500,6.738610216901959E-6
A20061014_1800,5.014513484313689E-6
A20061014_2100,4.436254799368949E-6
A20061015_0000,2.5574266771187764E-5
A20061015_0300,1.0262080199437865E-4
A20061015_0600,9.495638851838556E-5
A20061015_0900,3.3833934692500474E-5
A20061015_1200,4.543328631197395E-6
A20061015_1500,3.1347101498892598E-6
A20061015_1800,4.6865181386269476E-7
A20061015_2100,5.870753020696426E-7
A20061016_0000,2.7113806493426803E-5
A20061016_0300,8.533622336987597E-5
A20061016_0600,8.433452980085118E-5
A20061016_0900,3.438716874140383E-5
A20061016_1200,3.6286842243504756E-6
A20061016_1500,2.5071969437105056E-6
A20061016_1800,3.293679204146615E-6
A20061016_2100,2.105983599863137E-6
A20061017_0000,3.265051210401701E-5
A20061017_0300,1.7390919166388485E-4
A20061017_0600,1.6790379212866302E-4
A20061017_0900,5.346577785682829E-5
A20061017_1200,3.5270236338531874E-6
A20061017_1500,2.872751026732122E-6
A20061017_1800,4.081227851885755E-7
A20061017_2100,-5.631209949431241E-8
A20061018_0000,4.681525210007027E-5
A20061018_0300,1.896340745050033E-4
A20061018_0600,1.416718824582823E-4
A20061018_0900,3.460767413395652E-5
A20061018_1200,3.381386619643062E-6
A20061018_1500,4.065686560718056E-6
A20061018_1800,3.1035204945678145E-6
A20061018_2100,3.884767768824357E-6
A20061019_0000,6.666339258367219E-6
A20061019_0300,1.3480625264879879E-5
A20061019_0600,1.8646371488735875E-5
A20061019_0900,1.022531252388835E-5
A20061019_1200,2.9820823481370005E-6
A20061019_1500,2.9668095471853424E-6
A20061019_1800,1.549774708537093E-6
A20061019_2100,1.6767134897382331E-6
A20061020_0000,9.927784113029242E-6
A20061020_0300,7.919487158593801E-5
A20061020_0600,1.4261246622843801E-4
A20061020_0900,1.707777325256063E-5
A20061020_1200,5.5913075653271575E-6
A20061020_1500,4.921828322239318E-6
A20061020_1800,4.998751601568258E-6
A20061020_2100,4.84289219979301E-6
A20061021_0000,6.157607435793889E-6
A20061021_0300,3.704677559727767E-5
A20061021_0600,9.148732517810412E-5
A20061021_0900,2.7537203861978575E-5
A20061021_1200,4.4492908650088414E-6
A20061021_1500,4.738639330856743E-6
A20061021_1800,4.2622990180744655E-6
A20061021_2100,3.7393951165892798E-6
A20061022_0000,8.651328366589115E-6
A20061022_0300,3.54239336227902E-5
A20061022_0600,4.6888854446698944E-5
A20061022_0900,1.5880768151772452E-5
A20061022_1200,3.3802647717797136E-6
A20061022_1500,6.964793803705008E-7
A20061022_1800,1.790785798427922E-7
A20061022_2100,-4.7135566491723176E-7
A20061023_0000,2.366904578888117E-5
A20061023_0300,1.4184433251377383E-4
A20061023_0600,5.569919763911672E-5
A20061023_0900,4.072356092985536E-5
A20061023_1200,1.7601355385824407E-6
A20061023_1500,1.4189253218886276E-7
A20061023_1800,8.955976244446915E-7
A20061023_2100,9.998764025931544E-7
A20061024_0000,6.2473972638672555E-6
A20061024_0300,1.1544283771612342E-4
A20061024_0600,1.5869083043211454E-5
A20061024_0900,4.2401422194328254E-5
A20061024_1200,3.972074729480831E-6
A20061024_1500,3.4883924753608404E-7
A20061024_1800,2.6190557236299654E-8
A20061024_2100,1.7075215698382462E-6
A20061025_0000,2.4115818772085662E-5
A20061025_0300,1.580180821572817E-4
A20061025_0600,9.423106169609903E-5
A20061025_0900,4.8001034545317124E-5
A20061025_1200,2.3537488339091624E-6
A20061025_1500,-3.903809997116599E-7
A20061025_1800,-2.458997819669717E-7
A20061025_2100,-7.9575884331586E-7
A20061026_0000,3.0974675295603153E-5
A20061026_0300,1.5909339748910092E-4
A20061026_0600,8.594447473287624E-5
A20061026_0900,3.3941907924996326E-5
A20061026_1200,2.525837647444001E-6
A20061026_1500,1.4818740639624683E-6
A20061026_1800,-7.920430525193076E-7
A20061026_2100,-4.040712575881444E-7
A20061027_0000,1.6585492322685282E-5
A20061027_0300,5.3583917441428144E-5
A20061027_0600,2.4593948733786045E-5
A20061027_0900,3.463020773258707E-5
A20061027_1200,3.2484419537451266E-6
A20061027_1500,2.200790321607949E-6
A20061027_1800,4.284204153346547E-7
A20061027_2100,1.5033240093703226E-6
A20061028_0000,3.0548951385610246E-5
A20061028_0300,1.2745003230525104E-4
A20061028_0600,1.1192166579528841E-4
A20061028_0900,4.2415814813971E-5
A20061028_1200,2.17114269314264E-6
A20061028_1500,-1.527740066739161E-7
A20061028_1800,-6.537615374007558E-7
A20061028_2100,-1.2481581604601373E-6
A20061029_0000,2.9745316238665877E-5
A20061029_0300,8.408335130267854E-5
A20061029_0600,2.6107364518026656E-5
A20061029_0900,5.5282741339075783E-5
A20061029_1200,2.72310227406182E-6
A20061029_1500,8.078759365135196E-7
A20061029_1800,-5.247917770841621E-7
A20061029_2100,-9.89368797697985E-7
A20061030_0000,2.3624725334229842E-5
A20061030_0300,1.534584550527924E-4
A20061030_0600,1.469747764818014E-4
A20061030_0900,4.868503933999548E-5
A20061030_1200,1.7023379812343457E-6
A20061030_1500,3.0249378684217375E-6
A20061030_1800,3.4797066096093064E-6
A20061030_2100,-2.185201347420934E-6
A20061031_0000,3.104391723145326E-5
A20061031_0300,1.2304342551942239E-4
A20061031_0600,1.4680497673533888E-4
A20061031_0900,4.4376944725250716E-5
A20061031_1200,4.926296925879551E-6
A20061031_1500,3.920662939437844E-6
A20061031_1800,1.3256226058281755E-7
A20061031_2100,3.16436804634746E-6
A20061101_0000,3.354352951825076E-5
A20061101_0300,9.815009767168452E-5
A20061101_0600,9.573721434546027E-5
A20061101_0900,2.8296941445605875E-5
A20061101_1200,6.565625570586091E-6
A20061101_1500,4.092006808900665E-6
A20061101_1800,3.007630174597008E-6
A20061101_2100,3.919760794646882E-6
A20061102_0000,1.4209873996148624E-5
A20061102_0300,1.2655953697751892E-4
A20061102_0600,8.94943818712991E-5
A20061102_0900,3.758131955888334E-5
A20061102_1200,3.6458898757370956E-6
A20061102_1500,3.816445136010208E-6
A20061102_1800,3.4953699512945074E-6
A20061102_2100,4.047855003237767E-6
A20061103_0000,2.581520879066281E-5
A20061103_0300,1.5915117949819943E-4
A20061103_0600,1.348638457332536E-4
A20061103_0900,3.634060077680319E-5
A20061103_1200,7.137727093809435E-6
A20061103_1500,1.4870216279513164E-6
A20061103_1800,1.8742067248136478E-6
A20061103_2100,3.500311836408686E-6
A20061104_0000,2.186905031596891E-5
A20061104_0300,1.228443049878486E-4
A20061104_0600,1.1083129269788787E-4
A20061104_0900,3.8725739504865905E-5
A20061104_1200,4.728680437992818E-6
A20061104_1500,1.9594383502741005E-6
A20061104_1800,2.2315138905892426E-6
A20061104_2100,2.013871218287031E-6
A20061105_0000,2.3400713919214832E-5
A20061105_0300,1.3350132716671614E-4
A20061105_0600,8.943027343939546E-5
A20061105_0900,3.895463569793532E-5
A20061105_1200,4.263267628625873E-6
A20061105_1500,5.523817286970565E-6
A20061105_1800,3.6977769851680626E-6
A20061105_2100,5.339300064318215E-6
A20061106_0000,2.8406794840206364E-5
A20061106_0300,1.51708716569217E-4
A20061106_0600,1.540073270453622E-4
A20061106_0900,3.9309638156995806E-5
A20061106_1200,9.517385699056299E-6
A20061106_1500,7.131186939929993E-6
A20061106_1800,3.928731736015732E-6
A20061106_2100,7.961645866711188E-6
A20061107_0000,2.542027870435593E-5
A20061107_0300,1.5303243953133453E-4
A20061107_0600,1.6347370998034236E-4
A20061107_0900,5.2120185762318704E-5
A20061107_1200,8.695115435029783E-6
A20061107_1500,4.439327347134368E-6
A20061107_1800,6.410666667068697E-6
A20061107_2100,3.98008725658254E-6
A20061108_0000,3.4389883485418015E-5
A20061108_0300,1.5343198134774082E-4
A20061108_0600,1.476985224392036E-4
A20061108_0900,4.692399377430511E-5
A20061108_1200,3.1854867098250433E-6
A20061108_1500,6.142733027447766E-7
A20061108_1800,6.953304959967812E-7
A20061108_2100,2.149627770860406E-7
A20061109_0000,2.2110412131933713E-5
A20061109_0300,1.4023113984326278E-4
A20061109_0600,1.7615503903015337E-4
A20061109_0900,6.628434287151145E-5
A20061109_1200,-1.341693730429938E-6
A20061109_1500,-2.6331822439263776E-6
A20061109_1800,3.142086154233218E-7
A20061109_2100,-1.3742707427444031E-6
A20061110_0000,2.658036925683298E-5
A20061110_0300,1.4663459483823063E-4
A20061110_0600,1.3187935637167523E-4
A20061110_0900,2.834841389341433E-5
A20061110_1200,6.716308750416319E-6
A20061110_1500,7.448978100920837E-6
A20061110_1800,3.4325452119417253E-6
A20061110_2100,2.1891235412676295E-6
A20061111_0000,3.7967226170404546E-5
A20061111_0300,1.477759023591367E-4
A20061111_0600,1.1370033183204632E-4
A20061111_0900,3.764677387156314E-5
A20061111_1200,6.0525024533126004E-6
A20061111_1500,7.256457754987878E-6
A20061111_1800,3.4337130519613306E-6
A20061111_2100,4.668032610897428E-6
A20061112_0000,3.051946398236753E-5
A20061112_0300,1.5469535730189689E-4
A20061112_0600,1.500540789422843E-4
A20061112_0900,4.831825485238549E-5
A20061112_1200,1.5932436494699988E-6
A20061112_1500,5.6743888406474E-6
A20061112_1800,4.011306422772871E-6
A20061112_2100,-2.259590345389356E-6
A20061113_0000,2.5234747411354594E-5
A20061113_0300,1.350486673296361E-4
A20061113_0600,1.5333721883999924E-4
A20061113_0900,3.640966075322323E-5
A20061113_1200,8.918954668261099E-6
A20061113_1500,4.861583862504573E-6
A20061113_1800,6.25988935841058E-6
A20061113_2100,4.84842979995955E-6
A20061114_0000,1.899991015171777E-5
A20061114_0300,1.1787225676157198E-4
A20061114_0600,1.2664953981588684E-4
A20061114_0900,3.406227810745523E-5
A20061114_1200,6.9630536633232985E-6
A20061114_1500,7.182538665719363E-6
A20061114_1800,5.74021261422888E-6
A20061114_2100,7.82596555604401E-6
A20061115_0000,2.273591729427602E-5
A20061115_0300,1.3093429697798195E-4
A20061115_0600,7.769432825464748E-5
A20061115_0900,2.0374058342836515E-5
A20061115_1200,4.762515645500076E-6
A20061115_1500,4.505240008242273E-6
A20061115_1800,4.859043314300503E-6
A20061115_2100,5.847325316476319E-6
A20061116_0000,2.6918956475156055E-5
A20061116_0300,8.942357731997461E-5
A20061116_0600,3.5675729466240484E-5
A20061116_0900,1.2393433116194475E-5
A20061116_1200,8.464635499505632E-6
A20061116_1500,7.875300918133665E-7
A20061116_1800,6.134726336143711E-6
A20061116_2100,2.6573082131919898E-6
A20061117_0000,2.3213418485091327E-5
A20061117_0300,1.471056701303875E-4
A20061117_0600,1.287654525863823E-4
A20061117_0900,4.142141516896062E-5
A20061117_1200,8.012918680639791E-6
A20061117_1500,5.702336815224286E-6
A20061117_1800,2.733509832402624E-6
A20061117_2100,3.4969943721773302E-6
A20061118_0000,2.4468206795415417E-5
A20061118_0300,1.4268352456584075E-4
A20061118_0600,1.6580354163358866E-4
A20061118_0900,6.521243089556696E-5
A20061118_1200,1.8210176277121539E-6
A20061118_1500,-4.6113940104334914E-7
A20061118_1800,-4.461129676319011E-7
A20061118_2100,2.9831814437523144E-7
A20061119_0000,2.545699466476516E-5
A20061119_0300,1.34295519827248E-4
A20061119_0600,1.6295896964627088E-4
A20061119_0900,6.541574795213206E-5
A20061119_1200,-1.9792736749555424E-6
A20061119_1500,-1.7870863954155977E-6
A20061119_1800,-7.40848312470266E-7
A20061119_2100,-6.294342209779297E-7
A20061120_0000,2.230920630285253E-5
A20061120_0300,1.3773546246736453E-4
A20061120_0600,1.7223401684460815E-4
A20061120_0900,6.79630664545003E-5
A20061120_1200,1.0555472596683405E-6
A20061120_1500,-2.423837411876631E-6
A20061120_1800,-6.290615620853948E-7
A20061120_2100,-2.37621845421188E-6
A20061121_0000,2.377912981868544E-5
A20061121_0300,1.4027400639206496E-4
A20061121_0600,1.5611023050522842E-4
A20061121_0900,5.266267090926283E-5
A20061121_1200,4.1698010866730306E-6
A20061121_1500,1.7056805473762758E-6
A20061121_1800,1.7918821115284517E-6
A20061121_2100,-8.074945901476427E-7
A20061122_0000,2.128130996644006E-5
A20061122_0300,1.3139298012260691E-4
A20061122_0600,1.5036504316209067E-4
A20061122_0900,4.820459982782856E-5
A20061122_1200,2.3781423310891427E-6
A20061122_1500,-8.382338250471987E-8
A20061122_1800,5.645210876820541E-7
A20061122_2100,8.942897742808788E-7
A20061123_0000,2.4076895674019864E-5
A20061123_0300,1.2360906657477992E-4
A20061123_0600,1.387317284560656E-4
A20061123_0900,6.337639605348922E-5
A20061123_1200,4.06256812041364E-6
A20061123_1500,3.111209309227058E-6
A20061123_1800,2.108260371268774E-6
A20061123_2100,2.5747619227999308E-6
A20061124_0000,2.284833096114036E-5
A20061124_0300,1.3872554307595692E-4
A20061124_0600,1.736475167303926E-4
A20061124_0900,6.278029108061293E-5
A20061124_1200,-1.0286704923932893E-7
A20061124_1500,-2.3405339070484814E-6
A20061124_1800,-5.781467175074822E-7
A20061124_2100,5.397023431801072E-8
A20061125_0000,2.39813369514792E-5
A20061125_0300,1.4068021192424523E-4
A20061125_0600,1.5429121047383368E-4
A20061125_0900,5.561981600628405E-5
A20061125_1200,-2.0455937056608156E-6
A20061125_1500,-4.107790254925983E-7
A20061125_1800,-2.8492400671644853E-6
A20061125_2100,5.10621983407118E-7
A20061126_0000,2.0577324077462202E-5
A20061126_0300,1.1609738494740775E-4
A20061126_0600,1.5235972613246985E-4
A20061126_0900,4.594219110818479E-5
A20061126_1200,1.1052882981711292E-6
A20061126_1500,2.556977735201854E-6
A20061126_1800,1.1548651351749938E-6
A20061126_2100,-5.557014045014027E-7
A20061127_0000,2.1728150775335403E-5
A20061127_0300,1.1814861647575672E-4
A20061127_0600,1.3720091963184504E-4
A20061127_0900,5.4370769612685914E-5
A20061127_1200,4.064060311445915E-7
A20061127_1500,-2.1085291843719523E-6
A20061127_1800,-6.280953090271309E-7
A20061127_2100,-1.728132705628812E-6
A20061128_0000,1.835958255955913E-5
A20061128_0300,9.986402009429192E-5
A20061128_0600,1.2723263658339918E-4
A20061128_0900,4.341004284854206E-5
A20061128_1200,4.066721706880743E-6
A20061128_1500,3.2973561625892914E-6
A20061128_1800,2.9908581332482227E-6
A20061128_2100,1.3055844765258915E-6
A20061129_0000,1.631810189438872E-5
A20061129_0300,9.154491815120951E-5
A20061129_0600,1.3224686394937743E-4
A20061129_0900,4.905647189936005E-5
A20061129_1200,7.25348359183162E-6
A20061129_1500,5.3637725507388355E-6
A20061129_1800,3.48921564023625E-6
A20061129_2100,6.776867143844433E-7
A20061130_0000,2.3618111560181015E-5
A20061130_0300,1.280737176048935E-4
A20061130_0600,1.2925568187871635E-4
A20061130_0900,6.182127918964657E-5
A20061130_1200,3.4964091273683952E-6
A20061130_1500,4.985640187402555E-6
A20061130_1800,-2.6697298944526255E-6
A20061130_2100,-4.269506907174926E-6
A20061201_0000,2.2494925899592387E-5
A20061201_0300,1.3581057313726789E-4
A20061201_0600,1.2508366961336696E-4
A20061201_0900,3.847991787589699E-5
A20061201_1200,1.3951232919609782E-6
A20061201_1500,-3.441823142646925E-7
A20061201_1800,-9.910429168856915E-7
A20061201_2100,-1.2073385300319576E-6
A20061202_0000,2.3688820315719633E-5
A20061202_0300,1.3665477562873805E-4
A20061202_0600,1.448087162762549E-4
A20061202_0900,4.6298527736279335E-5
A20061202_1200,5.717066783971558E-6
A20061202_1500,5.1533512074600755E-6
A20061202_1800,5.502094435891944E-6
A20061202_2100,2.7720308767617787E-6
A20061203_0000,2.529220048586023E-5
A20061203_0300,1.3044913012434824E-4
A20061203_0600,1.337037749965557E-4
A20061203_0900,4.6150027193713464E-5
A20061203_1200,2.3901188741015693E-6
A20061203_1500,3.958083196349928E-6
A20061203_1800,2.434210160517791E-6
A20061203_2100,5.415390116260761E-7
A20061204_0000,2.262097514364019E-5
A20061204_0300,1.2309612152107334E-4
A20061204_0600,1.0980650487639427E-4
A20061204_0900,2.894576224780171E-5
A20061204_1200,4.016082898473399E-6
A20061204_1500,6.690110081384163E-7
A20061204_1800,2.8758376278560935E-6
A20061204_2100,3.991097659445238E-6
A20061205_0000,1.8200108592918415E-5
A20061205_0300,8.236458778034965E-5
A20061205_0600,5.188136514636687E-5
A20061205_0900,3.12731833428502E-5
A20061205_1200,3.811884576031402E-6
A20061205_1500,1.158504142245583E-6
A20061205_1800,2.9287055462695344E-6
A20061205_2100,4.618886900156079E-6
A20061206_0000,8.764796289951797E-6
A20061206_0300,4.870580783318025E-5
A20061206_0600,7.71926938046216E-5
A20061206_0900,2.2123764541671547E-5
A20061206_1200,8.623332100349272E-6
A20061206_1500,8.543365185184033E-6
A20061206_1800,6.06625517483302E-6
A20061206_2100,5.722397661294016E-6
A20061207_0000,2.6818433186327486E-5
A20061207_0300,1.405936532486472E-4
A20061207_0600,1.582447402184924E-4
A20061207_0900,6.821894903760123E-5
A20061207_1200,6.780541986222208E-6
A20061207_1500,7.414711487686943E-6
A20061207_1800,4.799056463284765E-6
A20061207_2100,1.108540576719591E-6
A20061208_0000,2.2792016269453617E-5
A20061208_0300,1.145685436091109E-4
A20061208_0600,4.067139081871107E-5
A20061208_0900,3.387698448242142E-5
A20061208_1200,6.667268281221241E-6
A20061208_1500,4.474593129224496E-6
A20061208_1800,1.5268154064112065E-6
A20061208_2100,5.501801150363782E-6
A20061209_0000,1.5638016086049334E-5
A20061209_0300,8.937226181505377E-5
A20061209_0600,2.3363713799189806E-5
A20061209_0900,3.473711008383096E-5
A20061209_1200,6.436374024670908E-6
A20061209_1500,4.436748662207725E-6
A20061209_1800,4.021890507616364E-6
A20061209_2100,3.3571292593092165E-6
A20061210_0000,2.237922190125468E-5
A20061210_0300,9.082013482263189E-5
A20061210_0600,1.1875820943044483E-4
A20061210_0900,4.325895349008662E-5
A20061210_1200,1.9299600077207353E-6
A20061210_1500,2.686900702348387E-6
A20061210_1800,2.2087557553500093E-6
A20061210_2100,1.0575149738872785E-6
A20061211_0000,1.6557120534082407E-5
A20061211_0300,1.0795403712739402E-4
A20061211_0600,1.2659238770533796E-4
A20061211_0900,3.857838747134248E-5
A20061211_1200,1.7141653729288756E-6
A20061211_1500,1.4971713286016407E-6
A20061211_1800,-1.7353514870474801E-7
A20061211_2100,2.1326292414442032E-7
A20061212_0000,2.0529525416648753E-5
A20061212_0300,1.3211738061310278E-4
A20061212_0600,1.1108820298916233E-4
A20061212_0900,3.247659248432719E-5
